query	intent	doc	label
696,6877,1787,767,3085,1640	5185,462,2879	product_id_1537386	1
696,6877,1787,767,3085,1640	5185,462,2879	product_id_1537387	1
696,6877,1787,767,3085,1640	13929	product_id_1537360	1
696,6877,1787,767,3085,1640	13929	product_id_1537396	1
696,6877,1787,767,3085,1640	13929	product_id_1537397	1
696,6877,1787,767,3085,1640	993,6333	product_id_1537298	1
696,6877,1787,767,3085,1640	2969,3655,3655	product_id_1537412	1
696,6877,1787,767,3085,1640	2969,3655,3655	product_id_1537413	1
696,6877,1787,767,3085,1640	2969,3655,3655	product_id_1537414	1
696,6877,1787,767,3085,1640	2969,3655,3655	product_id_1537415	1
696,6877,1787,767,3085,1640	3211,5160,3565	product_id_1537416	1
696,6877,1787,767,3085,1640	3211,5160,3565	product_id_1537417	1
2532,847,1612,4266	448,2771,1940	product_id_1537441	1
2532,847,1612,4266	448,2771,1940	product_id_1537568	1
2532,847,1612,4266	448,2771,1940	product_id_1537569	1
2532,847,1612,4266	448,2771,1940	product_id_1537570	1
2532,847,1612,4266	4574,3461	product_id_1537591	1
2532,847,1612,4266	4574,3461	product_id_1537592	1
2532,847,1612,4266	4574,3461	product_id_1537608	1
2532,847,1612,4266	2486,5116	product_id_1537608	1
2532,847,1612,4266	2486,5116	product_id_734129	1
2532,847,1612,4266	2486,5116	product_id_1537609	1
472,5216,2737	4716,1787	product_id_1537615	1
472,5216,2737	5006,4716	product_id_1537615	1
472,5216,2737	3345,1430	product_id_1537757	1
472,5216,2737	6942,2084	product_id_1537632	1
472,5216,2737	6942,2084	product_id_1537747	1
472,5216,2737	3867,5006	product_id_1537615	1
472,5216,2737	3867,5006	product_id_1537622	1
472,5216,2737	3867,5006	product_id_1537723	1
472,5216,2737	6962,5016	product_id_1537661	1
472,5216,2737	2912,4710	product_id_1537610	1
472,5216,2737	2912,4710	product_id_1537635	1
472,5216,2737	2912,4710	product_id_1537775	1
472,5216,2737	6929,1416	product_id_1537656	1
472,5216,2737	4862,5972,4723	product_id_1537653	1
472,5216,2737	4692,6929	product_id_1537641	1
472,5216,2737	4692,6929	product_id_1537656	1
472,5216,2737	2757,636,6911,1211	product_id_1537615	1
472,5216,2737	2757,636,6911,1211	product_id_1537641	1
472,5216,2737	2757,636,6911,1211	product_id_1537781	1
472,5216,2737	5093,5016	product_id_1537683	1
472,5216,2737	769,1831,6929	product_id_1537637	1
472,5216,2737	5603,4723	product_id_1537715	1
472,5216,2737	4707,4692	product_id_1537641	1
472,5216,2737	4707,4692	product_id_1537775	1
472,5216,2737	1005,5006	product_id_1537644	1
472,5216,2737	2775,6918,4707	product_id_1537610	1
472,5216,2737	2775,6918,4707	product_id_1537641	1
472,5216,2737	1204,7167,5603	product_id_1537646	1
472,5216,2737	1204,7167,5603	product_id_1537649	1
472,5216,2737	4862,5972,6942	product_id_1537653	1
472,5216,2737	4263,3784,7159	product_id_1537721	1
472,5216,2737	4263,3784,7159	product_id_1537722	1
472,5216,2737	4263,3784,7159	product_id_1537723	1
472,5216,2737	4263,3784,7159	product_id_1537736	1
472,5216,2737	3930,5006,5086	product_id_1537644	1
472,5216,2737	3040,6372	product_id_1537747	1
472,5216,2737	3766,7216	product_id_1537619	1
472,5216,2737	4249,5603	product_id_1537627	1
472,5216,2737	4249,5603	product_id_1537764	1
472,5216,2737	5359,5533	product_id_1537765	1
472,5216,2737	5359,5533	product_id_1537766	1
472,5216,2737	5359,5533	product_id_1537767	1
472,5216,2737	472,5970	product_id_1537610	1
472,5216,2737	472,5970	product_id_1537615	1
472,5216,2737	1005,5603	product_id_1537781	1
472,5216,2737	1005,7159,5603	product_id_1537781	1
472,5216,2737	5006,2084,5006,5086	product_id_1537644	1
472,5216,2737	5006,2084,5006,5086	product_id_1537783	1
472,5216,2737	3804,6942	product_id_1537622	1
472,5216,2737	3804,6942	product_id_1537787	1
1059,6260	2218,5200,2955	product_id_1537890	1
1059,6260	2218,5200,2955	product_id_1537892	1
1059,6260	2218,5200,2955	product_id_1537899	1
1059,6260	2218,5200,2955	product_id_1537900	1
1059,6260	1097,495,924,2239	product_id_1537893	1
1059,6260	2735,6163	product_id_1537896	1
1059,6260	2735,6163	product_id_1537897	1
1059,6260	2735,6163	product_id_1537901	1
1059,6260	2735,6163	product_id_1537902	1
926,2504,435,2801	706,6140,5747,1591	product_id_1538005	1
926,2504,435,2801	5040,953	product_id_1538098	1
926,2504,435,2801	5877,4813,6831	product_id_1537964	1
926,2504,435,2801	2486,5108,2068	product_id_1538005	1
926,2504,435,2801	6706,910,4852	product_id_1537989	1
926,2504,435,2801	6706,910,4852	product_id_1538056	1
926,2504,435,2801	6706,910,4852	product_id_1538057	1
926,2504,435,2801	5132,6344	product_id_1537952	1
926,2504,435,2801	472,2541,6831	product_id_1537981	1
926,2504,435,2801	2709,5111,2068	product_id_1538005	1
926,2504,435,2801	578,5027,4103,1211	product_id_1538005	1
926,2504,435,2801	1892,1223,6517	product_id_1537993	1
926,2504,435,2801	6107,4852	product_id_1538106	1
926,2504,435,2801	650,2486,1632	product_id_1538004	1
926,2504,435,2801	4400,2504,6831	product_id_1537964	1
926,2504,435,2801	4047,569,2888	product_id_1537959	1
926,2504,435,2801	2762,5707,953	product_id_1538020	1
926,2504,435,2801	2486,2541	product_id_1537969	1
926,2504,435,2801	2486,2541	product_id_1538007	1
926,2504,435,2801	1444,1497	product_id_1537972	1
926,2504,435,2801	1444,1497	product_id_1538106	1
926,2504,435,2801	6701,3616,4697	product_id_1538106	1
926,2504,435,2801	3616,5707,4269	product_id_1537955	1
926,2504,435,2801	3616,5707,4269	product_id_1538112	1
926,2504,435,2801	2486,5021,2068	product_id_1537962	1
926,2504,435,2801	2486,5021,2068	product_id_1537975	1
926,2504,435,2801	3370,3630,6831	product_id_1537990	1
926,2504,435,2801	706,5111,6167	product_id_1538111	1
926,2504,435,2801	706,5111,6167	product_id_1538112	1
4697,4597	2723,2055,6046,3034,4967,5906	product_id_1538189	1
4697,4597	2213,910,7283,7741,7284	product_id_1538209	1
4697,4597	4830,4119,2033,779	product_id_1538150	1
4697,4597	6012,557,1599	product_id_1538236	1
4697,4597	4830,748,440	product_id_1538244	1
4697,4597	4830,748,440	product_id_1538245	1
4697,4597	4830,748,440	product_id_1538246	1
4697,4597	4830,748,440	product_id_1538247	1
4697,4597	2246,910,2735	product_id_1538277	1
4697,4597	2246,910,2735	product_id_1538278	1
4697,4597	2246,910,2735	product_id_1538279	1
4697,4597	2246,910,2735	product_id_1538280	1
4697,4597	4501,5294,3034	product_id_1538287	1
4697,4597	4501,5294,3034	product_id_1538288	1
4697,4597	4501,5294,3034	product_id_1538289	1
4697,4597	4501,5294,3034	product_id_1538290	1
4697,4597	770,4992,4967,5906,1519,5877	product_id_1538177	1
4697,4597	770,4992,4967,5906,1519,5877	product_id_1538298	1
4697,4597	770,4992,4967,5906,1519,5877	product_id_1538299	1
4697,4597	770,4992,4967,5906,1519,5877	product_id_1538300	1
4697,4597	2735,6163	product_id_1538305	1
4697,4597	2735,6163	product_id_1538306	1
4697,4597	2735,6163	product_id_1538307	1
4697,4597	2735,6163	product_id_1538308	1
4697,4597	997,5336,2314	product_id_1538312	1
4697,4597	997,5336,2314	product_id_1538313	1
4697,4597	997,5336,2314	product_id_1538314	1
4697,4597	997,5336,2314	product_id_1538315	1
4697,4597	2709,5970	product_id_1538322	1
4697,4597	2709,5970	product_id_1538323	1
4697,4597	2709,5970	product_id_1538324	1
4697,4597	2709,5970	product_id_1538325	1
4697,4597	1444,2757,770,915,1150	product_id_1538329	1
4697,4597	1444,2757,770,915,1150	product_id_1538330	1
4697,4597	1444,2757,770,915,1150	product_id_1538331	1
4697,4597	1444,2757,770,915,1150	product_id_1538332	1
5331,1847	2872,1622,6942,2084	product_id_1538347	1
5331,1847	2872,1622,6942,2084	product_id_1538350	1
5331,1847	2872,1622,6942,2084	product_id_1538370	1
5331,1847	2872,1622,6942,2084	product_id_1538375	1
5331,1847	979,1920,6372	product_id_1538375	1
5331,1847	979,1920,6372	product_id_1538376	1
5331,1847	4966,1731,6942	product_id_1538364	1
5331,1847	1307,6942	product_id_1538358	1
5331,1847	1307,6942	product_id_1538368	1
5331,1847	1307,6942	product_id_1538377	1
4911,6979,513	753,4114,4811	product_id_1538469	1
4911,6979,513	753,4114,4811	product_id_1538535	1
4911,6979,513	753,4114,4811	product_id_1538594	1
4911,6979,513	2730,2585,4811	product_id_1538469	1
4911,6979,513	2730,2585,4811	product_id_1538528	1
4911,6979,513	2730,2585,4811	product_id_1538535	1
4911,6979,513	2246,753,4811	product_id_1538469	1
4911,6979,513	2246,753,4811	product_id_1538528	1
4911,6979,513	2246,753,4811	product_id_1538535	1
4911,6979,513	2246,753,4811	product_id_1538594	1
4911,6979,513	753,4114,1612	product_id_1538449	1
4911,6979,513	753,4114,1612	product_id_1538457	1
4911,6979,513	753,4114,1612	product_id_1538474	1
4911,6979,513	753,4114,1831	product_id_1538456	1
4911,6979,513	753,4114,1831	product_id_1538485	1
4911,6979,513	4355,4811	product_id_1538469	1
4911,6979,513	4355,4811	product_id_1538528	1
4911,6979,513	4355,4811	product_id_1538535	1
4911,6979,513	4355,4811	product_id_1538594	1
4911,6979,513	650,2486,1632	product_id_1538609	1
4911,6979,513	650,2486,1632	product_id_1538610	1
4911,6979,513	650,2486,1632	product_id_1538626	1
4911,6979,513	2709,4802,953	product_id_1538627	1
4911,6979,513	2709,4802,953	product_id_1538628	1
4911,6979,513	2709,4802,953	product_id_1538629	1
4911,6979,513	2709,4802,953	product_id_1538630	1
3713,1841,3276	4723,3748	product_id_1196499	1
3713,1841,3276	4723,3748	product_id_1538766	1
3713,1841,3276	778,1815,545,6666,6911,1211	product_id_1538798	1
3713,1841,3276	778,1815,545,6666,6911,1211	product_id_1538803	1
3713,1841,3276	6379,2945,7167	product_id_1538646	1
3713,1841,3276	5972,2084	product_id_1538633	1
3713,1841,3276	5972,2084	product_id_1538647	1
3713,1841,3276	5972,2084	product_id_1538662	1
3713,1841,3276	7167,5082	product_id_1538637	1
3713,1841,3276	7167,5082	product_id_1538665	1
3713,1841,3276	7167,5006	product_id_1538646	1
3713,1841,3276	7167,5006	product_id_1538661	1
3713,1841,3276	7167,4946	product_id_140130	1
3713,1841,3276	6555,407,1017	product_id_1196499	1
3713,1841,3276	1892,7078,512	product_id_1538738	1
3713,1841,3276	1892,7078,512	product_id_1538739	1
3713,1841,3276	1892,7078,512	product_id_1538740	1
3713,1841,3276	5140,5972,5097	product_id_1538631	1
3713,1841,3276	5140,5972,5097	product_id_1538662	1
3713,1841,3276	5140,5972,5097	product_id_1538668	1
3713,1841,3276	5215,1017	product_id_1538786	1
3713,1841,3276	3766,7216	product_id_1196498	1
3713,1841,3276	3766,7216	product_id_1538764	1
3713,1841,3276	7078,392,2045	product_id_1538766	1
3713,1841,3276	7078,392,2045	product_id_1538795	1
3713,1841,3276	3716,5214,4723	product_id_1538641	1
3713,1841,3276	3716,5214,4723	product_id_1538676	1
3713,1841,3276	3716,5214,4723	product_id_1538778	1
3713,1841,3276	3716,5214,4723	product_id_1538779	1
3713,1841,3276	953,1787	product_id_1538786	1
3713,1841,3276	6379,5381	product_id_1538738	1
3713,1841,3276	6379,5381	product_id_1538791	1
3713,1841,3276	6379,5381	product_id_1538792	1
3713,1841,3276	7078,2598	product_id_1538766	1
3713,1841,3276	7078,2598	product_id_1538797	1
3713,1841,3276	7078,2598	product_id_1538798	1
3713,1841,3276	7078,1916,2045	product_id_1538801	1
3713,1841,3276	7078,1916,2045	product_id_1538802	1
3713,1841,3276	7078,1916,2045	product_id_1538803	1
1847,4048,2120	6785,960,1384	product_id_1538892	1
1847,4048,2120	6785,960,1384	product_id_1538894	1
1847,4048,2120	6785,960,1384	product_id_1538897	1
1847,4048,2120	6785,960,3424	product_id_1538889	1
1847,4048,2120	6785,960,3424	product_id_1538891	1
1847,4048,2120	6785,960,3424	product_id_1538895	1
1847,4048,2120	6785,960,3424	product_id_1538901	1
1847,4048,2120	6821,4916	product_id_1538903	1
1847,4048,2120	6821,4916	product_id_1538904	1
1847,4048,2120	6821,4916	product_id_1538905	1
2879,1002,7263	2415,2541	product_id_1538960	1
2879,1002,7263	2415,2541	product_id_1539116	1
2879,1002,7263	7223,6413,1094,1466	product_id_1538964	1
2879,1002,7263	7223,6413,1094,1466	product_id_1538974	1
2879,1002,7263	7223,6413,1094,1466	product_id_1539119	1
2879,1002,7263	2441,6560	product_id_1539129	1
2879,1002,7263	2441,6560	product_id_1539137	1
2879,1002,7263	2441,6640	product_id_1539152	1
2879,1002,7263	2441,6640	product_id_1539153	1
2879,1002,7263	2441,6640	product_id_1539154	1
2879,1002,7263	7223,6413,4980,6932	product_id_1538968	1
2879,1002,7263	7223,6413,4980,6932	product_id_1539147	1
2879,1002,7263	6413,6867,6560	product_id_1538969	1
2879,1002,7263	6413,6867,6560	product_id_1538976	1
2879,1002,7263	6563,7021,6560	product_id_1539080	1
2879,1002,7263	6563,7021,6560	product_id_1539081	1
2879,1002,7263	4980,6473	product_id_1538968	1
2879,1002,7263	4980,6473	product_id_1539147	1
2879,1002,7263	1632,6560	product_id_1538961	1
2879,1002,7263	1632,6560	product_id_1538969	1
2879,1002,7263	1632,6560	product_id_1538976	1
2879,1002,7263	4787,3951,7032	product_id_1538977	1
2879,1002,7263	4787,3951,7032	product_id_1539129	1
2879,1002,7263	6165,6220,3990	product_id_1539128	1
2879,1002,7263	6165,6220,3990	product_id_1539129	1
2879,1002,7263	6165,6220,3990	product_id_1539138	1
2879,1002,7263	6165,6220,3990	product_id_1539139	1
2879,1002,7263	2441,419	product_id_1539129	1
2879,1002,7263	2441,419	product_id_1539138	1
2879,1002,7263	2441,419	product_id_1539139	1
2879,1002,7263	4980,1466	product_id_1538968	1
2879,1002,7263	4980,1466	product_id_1539147	1
6980,2053	4671,4005,6831	product_id_1539257	1
6980,2053	4671,4005,6831	product_id_1539258	1
6980,2053	4671,4005,6831	product_id_1539259	1
6980,2053	4671,4005,6831	product_id_1539260	1
2154,3713,1460	3363,2155	product_id_1539332	1
2154,3713,1460	6012,2357,1211	product_id_1539331	1
2154,3713,1460	6012,2357,1211	product_id_1539333	1
2154,3713,1460	6012,2357,1211	product_id_1539335	1
2154,3713,1460	1037,2796,6212	product_id_482816	1
2154,3713,1460	1037,2796,6212	product_id_1539334	1
2154,3713,1460	1037,2796,6212	product_id_1539336	1
2154,3713,1460	1037,2796,6212	product_id_1539337	1
1820,5902	748,4578,4830,2902	product_id_1539448	1
1820,5902	748,4578,4830,2902	product_id_1539480	1
1820,5902	748,4578,4830,2902	product_id_1539498	1
1820,5902	748,4578,4830,2902	product_id_1539560	1
1820,5902	5936,1597,5935,3873	product_id_1539522	1
1820,5902	5936,1597,5935,3873	product_id_1539523	1
1820,5902	5936,1597,5935,3873	product_id_1539524	1
1820,5902	5936,1597,5935,3873	product_id_1539562	1
1820,5902	3366,3487,6805	product_id_1539544	1
1820,5902	748,4578,2735,1806	product_id_1539443	1
1820,5902	748,4578,2735,1806	product_id_1539468	1
1820,5902	748,4578,2735,1806	product_id_1539524	1
1820,5902	748,4578,2735,1806	product_id_1539563	1
1820,5902	2091,748,1121,5442	product_id_1539443	1
1820,5902	2091,748,1121,5442	product_id_1539579	1
1820,5902	2091,748,1121,5442	product_id_1539580	1
1820,5902	2091,748,1121,5442	product_id_1539581	1
1820,5902	4743,6892,6799	product_id_1539590	1
1820,5902	4743,6892,6799	product_id_1539591	1
1820,5902	4743,6892,6799	product_id_1539592	1
1820,5902	3322,457	product_id_1539591	1
1820,5902	3322,457	product_id_1539601	1
1820,5902	417,1426,1066,780,1892,5929	product_id_1539608	1
1820,5902	417,1426,1066,780,1892,5929	product_id_1539609	1
1820,5902	417,1426,1066,780,1892,5929	product_id_1539610	1
1820,5902	417,1426,1066,780,1892,5929	product_id_1539611	1
1820,5902	1426,1806,2838,1049,5935,3873	product_id_1539615	1
1820,5902	1426,1806,2838,1049,5935,3873	product_id_1539616	1
7216,4540	5187,2096,6932,1211	product_id_1539631	1
7216,4540	5187,2096,6932,1211	product_id_1539645	1
7216,4540	5187,2096,6932,1211	product_id_1539790	1
7216,4540	2518,2937	product_id_1539693	1
7216,4540	2518,2937	product_id_1539769	1
7216,4540	2518,2937	product_id_1539793	1
7216,4540	3852,2754,757	product_id_1539794	1
7216,4540	3852,2754,757	product_id_1539795	1
7216,4540	3852,2754,757	product_id_1539796	1
7216,4540	3421,5791,407	product_id_1539757	1
7216,4540	3421,5791,407	product_id_1539803	1
7216,4540	3421,5791,407	product_id_1539804	1
7216,4540	3421,5791,407	product_id_1539805	1
7216,4540	2856,6932	product_id_1539809	1
7216,4540	2856,6932	product_id_1539810	1
7216,4540	2856,6932	product_id_1539811	1
7216,4540	2856,6932	product_id_1539812	1
866,1594,1523	3442,1054,3322	product_id_1539821	1
866,1594,1523	3442,1054,3322	product_id_1539866	1
866,1594,1523	3415,5125	product_id_1539815	1
866,1594,1523	3415,5125	product_id_1539917	1
866,1594,1523	815,5125	product_id_1539917	1
866,1594,1523	815,5125	product_id_1540000	1
866,1594,1523	3366,3487,6805	product_id_1539814	1
866,1594,1523	3366,3487,6805	product_id_1539843	1
866,1594,1523	6140,578,457	product_id_1539814	1
866,1594,1523	6140,578,457	product_id_1539951	1
866,1594,1523	4697,2103,3513	product_id_1539873	1
866,1594,1523	4697,2103,3513	product_id_1539963	1
866,1594,1523	3322,457	product_id_1539857	1
866,1594,1523	6297,4042,3513,5120	product_id_1539983	1
866,1594,1523	6297,4042,3513,5120	product_id_1539984	1
866,1594,1523	6297,4042,3513,5120	product_id_1539985	1
866,1594,1523	3442,6821,1643	product_id_1539992	1
866,1594,1523	3442,6821,1643	product_id_149138	1
866,1594,1523	3442,6821,1643	product_id_1539993	1
866,1594,1523	3442,6821,1643	product_id_1539994	1
866,1594,1523	7227,6821,5125	product_id_1539815	1
866,1594,1523	7227,6821,5125	product_id_1539917	1
866,1594,1523	7227,6821,5125	product_id_1540000	1
866,1594,1523	6821,6799	product_id_1540003	1
866,1594,1523	6821,6799	product_id_1540004	1
866,1594,1523	3506,5019,6799	product_id_1539951	1
866,1594,1523	6821,6344,4717,987	product_id_1540007	1
866,1594,1523	6821,6344,4717,987	product_id_1540008	1
6555,6640,1640,8053	3074,6413,1419	product_id_1540020	1
6555,6640,1640,8053	3074,6413,1419	product_id_1540147	1
6555,6640,1640,8053	3074,6413,1419	product_id_1540148	1
6555,6640,1640,8053	3074,6413,1419	product_id_1540149	1
6555,6640,1640,8053	4966,2106	product_id_299962	1
6555,6640,1640,8053	4966,2106	product_id_1540157	1
6555,6640,1640,8053	4966,2106	product_id_1540173	1
6555,6640,1640,8053	4966,2106	product_id_1540175	1
6555,6640,1640,8053	4966,6555,965	product_id_1540174	1
6555,6640,1640,8053	4966,6555,965	product_id_1540175	1
6555,6640,1640,8053	4966,6555,965	product_id_1540176	1
6555,6640,1640,8053	4966,6555,965	product_id_1540177	1
6555,6640,1640,8053	2997,4237,2086	product_id_1540147	1
6555,6640,1640,8053	2997,4237,2086	product_id_1540186	1
6555,6640,1640,8053	2997,4237,2086	product_id_1540187	1
6555,6640,1640,8053	2997,4237,2086	product_id_1540188	1
6555,6640,1640,8053	469,6413,426	product_id_1540193	1
6555,6640,1640,8053	6868,6495,6555,3141	product_id_1540194	1
6555,6640,1640,8053	6868,6495,6555,3141	product_id_1540199	1
6555,6640,1640,8053	6868,6495,6555,3141	product_id_1540200	1
3852,3253	1640,6826	product_id_1540201	1
3852,3253	1497,1787	product_id_1540370	1
3852,3253	6095,3253,6831	product_id_1540287	1
3852,3253	6220,918,6831	product_id_1540287	1
3852,3253	993,6831	product_id_1540225	1
3852,3253	993,6831	product_id_1540287	1
3852,3253	440,4484,6831	product_id_1540354	1
3852,3253	2945,6831	product_id_1540209	1
3852,3253	2945,6831	product_id_1540218	1
3852,3253	2945,6831	product_id_1540287	1
3852,3253	4116,1574,545,6666,6831	product_id_1540287	1
3852,3253	6831,1497	product_id_1540212	1
3852,3253	706,3253,6831	product_id_1540287	1
3852,3253	823,6831	product_id_1540203	1
3852,3253	3370,3630,6831	product_id_1540203	1
3852,3253	3549,3433,877	product_id_1540395	1
3852,3253	4908,6831	product_id_1540202	1
3852,3253	4908,6831	product_id_1540227	1
3852,3253	1892,4249,6831	product_id_1540287	1
3852,3253	417,4624,6826	product_id_1540363	1
3852,3253	1318,6785	product_id_1540387	1
3852,3253	756,490,884	product_id_1540213	1
3852,3253	3549,3442,884	product_id_1540385	1
3852,3253	3549,3442,884	product_id_1540386	1
3852,3253	3549,3442,884	product_id_1540387	1
3852,3253	6831,2512,1787	product_id_1540395	1
472,4787,3345	961,488,1096,499,1523	product_id_960374	1
